protein1 protein2 experimental database textmining combined_score
362663.ECP_0024 362663.ECP_1456 152 525 51 584
362663.ECP_0024 362663.ECP_3074 152 525 51 584
362663.ECP_0024 362663.ECP_0941 358 866 288 933
362663.ECP_0024 362663.ECP_0852 152 525 51 584
362663.ECP_0024 362663.ECP_2883 273 707 145 801
362663.ECP_0024 362663.ECP_3951 267 0 0 267
362663.ECP_0024 362663.ECP_3346 154 0 0 153
362663.ECP_0024 362663.ECP_4507 292 0 210 416
362663.ECP_0025 362663.ECP_1624 0 0 477 477
362663.ECP_0025 362663.ECP_2690 0 0 230 229
362663.ECP_0026 362663.ECP_2684 294 0 258 453
362663.ECP_0026 362663.ECP_2690 153 0 243 331
362663.ECP_0026 362663.ECP_3077 114 0 145 210
362663.ECP_0026 362663.ECP_2689 114 0 145 210
362663.ECP_0027 362663.ECP_2765 0 0 279 279
362663.ECP_0027 362663.ECP_2520 294 0 0 294
362663.ECP_0027 362663.ECP_1252 288 0 0 288
362663.ECP_0028 362663.ECP_4125 275 0 0 275
362663.ECP_0028 362663.ECP_4148 162 0 0 161
362663.ECP_0028 362663.ECP_4424 266 0 0 266
362663.ECP_0028 362663.ECP_3091 162 0 0 161
362663.ECP_0028 362663.ECP_3461 162 0 0 161
362663.ECP_0029 362663.ECP_1441 294 0 0 294
362663.ECP_0029 362663.ECP_0094 0 0 219 219
362663.ECP_0029 362663.ECP_0440 0 0 219 219
362663.ECP_0029 362663.ECP_2636 286 0 0 286
362663.ECP_0031 362663.ECP_2868 0 600 0 600
362663.ECP_0031 362663.ECP_4499 0 600 0 600
362663.ECP_0031 362663.ECP_0032 993 942 486 999
362663.ECP_0031 362663.ECP_0497 199 0 0 199
362663.ECP_0031 362663.ECP_0399 0 600 0 600
362663.ECP_0031 362663.ECP_4034 0 600 0 600
362663.ECP_0031 362663.ECP_4495 318 0 0 317
362663.ECP_0031 362663.ECP_0581 0 600 0 600
362663.ECP_0032 362663.ECP_0572 285 0 0 284
362663.ECP_0032 362663.ECP_2109 141 0 78 174
362663.ECP_0032 362663.ECP_2864 291 0 0 290
362663.ECP_0032 362663.ECP_4499 0 600 0 600
362663.ECP_0032 362663.ECP_0399 0 600 0 600
362663.ECP_0032 362663.ECP_2531 141 0 78 174
362663.ECP_0032 362663.ECP_4034 0 600 0 600
362663.ECP_0032 362663.ECP_0031 993 942 486 999
362663.ECP_0032 362663.ECP_1710 141 0 78 174
362663.ECP_0032 362663.ECP_4498 301 0 0 301
362663.ECP_0032 362663.ECP_0725 0 0 163 163
362663.ECP_0032 362663.ECP_4495 301 0 0 301
362663.ECP_0032 362663.ECP_0581 0 600 0 600
362663.ECP_0032 362663.ECP_0014 141 0 78 174
362663.ECP_0032 362663.ECP_3740 195 0 0 195
362663.ECP_0032 362663.ECP_0534 94 0 223 265
362663.ECP_0032 362663.ECP_0497 199 0 0 199
362663.ECP_0032 362663.ECP_3259 282 0 0 282
362663.ECP_0032 362663.ECP_2867 285 0 0 284
362663.ECP_0032 362663.ECP_2868 0 600 0 600
362663.ECP_0032 362663.ECP_0499 0 0 257 256
362663.ECP_0032 362663.ECP_4664 285 0 0 284
362663.ECP_0035 362663.ECP_2322 292 526 0 650
362663.ECP_0035 362663.ECP_0884 225 463 0 566
362663.ECP_0035 362663.ECP_2326 292 526 0 650
362663.ECP_0035 362663.ECP_2325 285 0 0 284
362663.ECP_0035 362663.ECP_4465 225 463 0 566
362663.ECP_0035 362663.ECP_0134 156 0 0 155
362663.ECP_0035 362663.ECP_2323 200 526 0 604
362663.ECP_0035 362663.ECP_2683 260 485 0 602
362663.ECP_0035 362663.ECP_2320 260 485 0 602
362663.ECP_0035 362663.ECP_2324 292 526 0 650
362663.ECP_0035 362663.ECP_3603 225 463 0 566
362663.ECP_0035 362663.ECP_1403 260 485 0 602
362663.ECP_0035 362663.ECP_3240 225 463 0 566
362663.ECP_0035 362663.ECP_1380 225 463 0 566
362663.ECP_0035 362663.ECP_2319 200 0 0 200
362663.ECP_0036 362663.ECP_2767 257 0 141 334
362663.ECP_0036 362663.ECP_2261 816 0 108 828
362663.ECP_0036 362663.ECP_3962 155 0 0 154
362663.ECP_0036 362663.ECP_3382 294 0 0 294
362663.ECP_0036 362663.ECP_4432 219 0 96 263
362663.ECP_0036 362663.ECP_3393 280 0 0 280
362663.ECP_0036 362663.ECP_3408 294 0 0 294
362663.ECP_0036 362663.ECP_0039 219 0 322 447
362663.ECP_0036 362663.ECP_0251 219 0 241 381
362663.ECP_0036 362663.ECP_4564 257 0 0 256
362663.ECP_0036 362663.ECP_3391 294 0 0 294
362663.ECP_0036 362663.ECP_2395 989 0 237 991
362663.ECP_0036 362663.ECP_2607 293 0 0 293
362663.ECP_0036 362663.ECP_1663 292 0 0 292
362663.ECP_0036 362663.ECP_0886 155 0 0 154
362663.ECP_0036 362663.ECP_4445 293 0 0 293
362663.ECP_0036 362663.ECP_3399 291 0 0 290
362663.ECP_0036 362663.ECP_2857 292 542 142 697
362663.ECP_0036 362663.ECP_3298 849 0 236 879
362663.ECP_0036 362663.ECP_0079 155 0 0 154
362663.ECP_0036 362663.ECP_4121 257 0 0 256
362663.ECP_0036 362663.ECP_2380 292 542 266 741
362663.ECP_0036 362663.ECP_3272 294 0 0 294
362663.ECP_0036 362663.ECP_1977 113 0 195 255
362663.ECP_0036 362663.ECP_2558 257 0 0 256
362663.ECP_0036 362663.ECP_0991 989 0 221 991
362663.ECP_0036 362663.ECP_3389 294 0 0 294
362663.ECP_0036 362663.ECP_3386 293 0 0 293
362663.ECP_0036 362663.ECP_4563 257 0 0 256
362663.ECP_0036 362663.ECP_3734 293 0 0 293
362663.ECP_0036 362663.ECP_0359 292 0 0 292
362663.ECP_0036 362663.ECP_4197 248 0 0 248
362663.ECP_0036 362663.ECP_2610 294 0 0 294
362663.ECP_0036 362663.ECP_2569 292 0 42 292
362663.ECP_0036 362663.ECP_1124 257 0 0 256
362663.ECP_0036 362663.ECP_1287 153 0 99 204
362663.ECP_0036 362663.ECP_3403 293 0 0 293
362663.ECP_0036 362663.ECP_2379 113 0 277 331
362663.ECP_0036 362663.ECP_3409 246 0 0 245
362663.ECP_0036 362663.ECP_1975 219 0 144 302
362663.ECP_0036 362663.ECP_3313 294 0 0 294
362663.ECP_0036 362663.ECP_3113 216 0 0 216
362663.ECP_0036 362663.ECP_1901 257 0 0 256
362663.ECP_0036 362663.ECP_0177 291 0 0 290
362663.ECP_0036 362663.ECP_3490 257 0 0 256
362663.ECP_0036 362663.ECP_3396 292 0 0 292
362663.ECP_0036 362663.ECP_1329 236 0 0 236
362663.ECP_0036 362663.ECP_1943 242 0 0 241
362663.ECP_0036 362663.ECP_0786 284 0 0 284
362663.ECP_0036 362663.ECP_4058 292 542 267 741
362663.ECP_0036 362663.ECP_2268 292 542 185 712
362663.ECP_0036 362663.ECP_4571 216 0 53 225
362663.ECP_0036 362663.ECP_4000 248 0 0 248
362663.ECP_0036 362663.ECP_4355 216 0 0 216
362663.ECP_0036 362663.ECP_3384 292 0 0 292
362663.ECP_0036 362663.ECP_3432 272 0 0 272
362663.ECP_0036 362663.ECP_4785 257 0 0 256
362663.ECP_0036 362663.ECP_1081 292 0 0 292
362663.ECP_0036 362663.ECP_1601 292 0 0 292
362663.ECP_0036 362663.ECP_3405 293 0 0 293
362663.ECP_0036 362663.ECP_1642 219 0 144 302
362663.ECP_0036 362663.ECP_2118 257 0 0 256
362663.ECP_0036 362663.ECP_4198 292 0 0 292
362663.ECP_0036 362663.ECP_3401 293 0 0 293
362663.ECP_0036 362663.ECP_3394 293 0 0 293
362663.ECP_0036 362663.ECP_3385 293 0 0 293
362663.ECP_0036 362663.ECP_1555 179 0 0 179
362663.ECP_0036 362663.ECP_3398 293 0 0 293
362663.ECP_0036 362663.ECP_1678 271 0 0 271
362663.ECP_0036 362663.ECP_3404 293 0 0 293
362663.ECP_0036 362663.ECP_1726 248 0 0 248
362663.ECP_0036 362663.ECP_2909 124 0 131 206
362663.ECP_0036 362663.ECP_3397 291 0 0 290
362663.ECP_0036 362663.ECP_1832 291 0 77 317
362663.ECP_0036 362663.ECP_4196 292 0 0 292
362663.ECP_0036 362663.ECP_3407 293 0 0 293
362663.ECP_0036 362663.ECP_3390 292 0 0 292
362663.ECP_0036 362663.ECP_3273 292 0 0 292
362663.ECP_0036 362663.ECP_3395 293 0 0 293
362663.ECP_0036 362663.ECP_3387 292 0 0 292
362663.ECP_0036 362663.ECP_4118 292 0 0 292
362663.ECP_0036 362663.ECP_3314 293 0 0 293
362663.ECP_0036 362663.ECP_2398 155 0 0 154
362663.ECP_0036 362663.ECP_1869 284 0 0 284
362663.ECP_0036 362663.ECP_1664 213 0 0 213
362663.ECP_0036 362663.ECP_2226 180 0 0 179
362663.ECP_0036 362663.ECP_3878 155 0 0 154
362663.ECP_0036 362663.ECP_1553 257 0 0 256
362663.ECP_0036 362663.ECP_3735 293 0 0 293
362663.ECP_0036 362663.ECP_4059 113 0 242 298
362663.ECP_0036 362663.ECP_0784 236 0 0 236
362663.ECP_0036 362663.ECP_4199 248 0 0 248
362663.ECP_0036 362663.ECP_3253 294 0 0 294
362663.ECP_0036 362663.ECP_3431 293 0 0 293
362663.ECP_0036 362663.ECP_2259 370 0 67 387
362663.ECP_0036 362663.ECP_1979 217 0 0 217
362663.ECP_0037 362663.ECP_1601 213 0 0 213
362663.ECP_0037 362663.ECP_1086 98 0 235 280
362663.ECP_0037 362663.ECP_3314 189 0 0 189
362663.ECP_0037 362663.ECP_4196 189 0 0 189
362663.ECP_0037 362663.ECP_1085 98 0 109 161
362663.ECP_0037 362663.ECP_2382 0 0 183 183
362663.ECP_0037 362663.ECP_3408 189 0 0 189
362663.ECP_0037 362663.ECP_0618 0 0 223 223
362663.ECP_0037 362663.ECP_1970 0 0 219 219
362663.ECP_0037 362663.ECP_1942 0 0 155 154
362663.ECP_0037 362663.ECP_1000 218 0 0 218
362663.ECP_0037 362663.ECP_0015 218 0 0 218
362663.ECP_0037 362663.ECP_3399 213 0 0 213
362663.ECP_0037 362663.ECP_0586 153 0 0 152
362663.ECP_0037 362663.ECP_1979 98 0 368 405
362663.ECP_0037 362663.ECP_3389 189 0 0 189
362663.ECP_0037 362663.ECP_3454 153 0 0 152
362663.ECP_0037 362663.ECP_1943 98 0 410 445
362663.ECP_0037 362663.ECP_3273 225 0 0 224
362663.ECP_0037 362663.ECP_4118 213 0 0 213
362663.ECP_0039 362663.ECP_1644 292 0 94 331
362663.ECP_0039 362663.ECP_2744 292 0 94 331
362663.ECP_0039 362663.ECP_1241 104 148 0 203
362663.ECP_0039 362663.ECP_0036 219 0 322 447
362663.ECP_0039 362663.ECP_1815 104 148 0 203
362663.ECP_0039 362663.ECP_0791 104 148 0 203
362663.ECP_0039 362663.ECP_4059 293 0 247 444
362663.ECP_0039 362663.ECP_1645 292 0 94 331
362663.ECP_0039 362663.ECP_1976 232 195 80 381
362663.ECP_0039 362663.ECP_2743 292 0 93 330
362663.ECP_0039 362663.ECP_1814 104 148 0 203
362663.ECP_0039 362663.ECP_0219 104 148 0 203
362663.ECP_0039 362663.ECP_1415 243 0 0 242
362663.ECP_0039 362663.ECP_4019 243 0 0 242
362663.ECP_0039 362663.ECP_0930 257 0 0 256
362663.ECP_0039 362663.ECP_4048 104 148 0 203
362663.ECP_0039 362663.ECP_0042 292 0 139 364
362663.ECP_0039 362663.ECP_0216 104 148 0 203
362663.ECP_0039 362663.ECP_2325 316 960 0 971
362663.ECP_0039 362663.ECP_1765 104 148 0 203
362663.ECP_0039 362663.ECP_3062 232 195 80 381
362663.ECP_0039 362663.ECP_2326 177 201 0 314
362663.ECP_0039 362663.ECP_4456 219 0 94 262
362663.ECP_0039 362663.ECP_1943 139 381 0 444
362663.ECP_0039 362663.ECP_1712 248 0 0 248
362663.ECP_0039 362663.ECP_0041 292 0 159 379
362663.ECP_0039 362663.ECP_1086 232 195 80 381
362663.ECP_0039 362663.ECP_1678 257 0 0 256
362663.ECP_0039 362663.ECP_1434 104 148 0 203
362663.ECP_0039 362663.ECP_0176 159 0 0 158
362663.ECP_0039 362663.ECP_0596 104 148 0 203
362663.ECP_0039 362663.ECP_1942 104 148 0 203
362663.ECP_0039 362663.ECP_2379 293 0 247 444
362663.ECP_0040 362663.ECP_0388 0 0 389 388
362663.ECP_0041 362663.ECP_0042 294 559 613 868
362663.ECP_0041 362663.ECP_2266 275 0 0 275
362663.ECP_0041 362663.ECP_2379 292 0 0 292
362663.ECP_0041 362663.ECP_1975 292 0 159 379
362663.ECP_0041 362663.ECP_4461 153 0 0 152
362663.ECP_0041 362663.ECP_0251 292 0 94 331
362663.ECP_0041 362663.ECP_0647 195 0 0 195
362663.ECP_0041 362663.ECP_0039 292 0 159 379
362663.ECP_0041 362663.ECP_3437 153 0 0 152
362663.ECP_0041 362663.ECP_1811 153 0 0 152
362663.ECP_0041 362663.ECP_1716 153 0 0 152
362663.ECP_0041 362663.ECP_4432 292 0 94 331
362663.ECP_0041 362663.ECP_2743 294 559 126 704
362663.ECP_0041 362663.ECP_0911 153 0 0 152
362663.ECP_0041 362663.ECP_1645 294 559 484 825
362663.ECP_0041 362663.ECP_1647 0 535 145 585
362663.ECP_0041 362663.ECP_4059 292 0 0 292
362663.ECP_0041 362663.ECP_4519 153 0 0 152
362663.ECP_0041 362663.ECP_4038 153 0 0 152
362663.ECP_0041 362663.ECP_1642 292 0 159 379
362663.ECP_0041 362663.ECP_4386 285 0 0 284
362663.ECP_0041 362663.ECP_2741 0 535 108 567
362663.ECP_0041 362663.ECP_0044 0 535 165 595
362663.ECP_0041 362663.ECP_1480 153 0 0 152
362663.ECP_0041 362663.ECP_0401 153 0 0 152
362663.ECP_0041 362663.ECP_1977 178 0 0 177
362663.ECP_0041 362663.ECP_1010 153 0 0 152
362663.ECP_0042 362663.ECP_0041 294 559 613 868
362663.ECP_0042 362663.ECP_1977 152 0 0 151
362663.ECP_0042 362663.ECP_2744 294 559 126 704
362663.ECP_0042 362663.ECP_1010 153 0 0 152
362663.ECP_0042 362663.ECP_2741 0 535 117 571
362663.ECP_0042 362663.ECP_4472 271 0 0 271
362663.ECP_0042 362663.ECP_0044 0 535 241 631
362663.ECP_0042 362663.ECP_4120 199 0 0 199
362663.ECP_0042 362663.ECP_4038 153 0 0 152
362663.ECP_0042 362663.ECP_1642 292 0 94 331
362663.ECP_0042 362663.ECP_4386 273 0 0 273
362663.ECP_0042 362663.ECP_1644 294 559 148 711
362663.ECP_0042 362663.ECP_4059 291 0 0 290
362663.ECP_0042 362663.ECP_1647 0 535 145 585
362663.ECP_0042 362663.ECP_0911 153 0 0 152
362663.ECP_0042 362663.ECP_4432 292 0 93 330
362663.ECP_0042 362663.ECP_1811 153 0 0 152
362663.ECP_0042 362663.ECP_1716 153 0 0 152
362663.ECP_0042 362663.ECP_0039 292 0 139 364
362663.ECP_0042 362663.ECP_0251 292 0 93 330
362663.ECP_0042 362663.ECP_3933 277 0 0 277
362663.ECP_0042 362663.ECP_2266 275 0 0 275
362663.ECP_0042 362663.ECP_1975 292 0 94 331
362663.ECP_0042 362663.ECP_2379 291 0 0 290
362663.ECP_0042 362663.ECP_3319 271 0 0 271
362663.ECP_0042 362663.ECP_3073 199 0 0 199
362663.ECP_0043 362663.ECP_1979 95 0 236 279
362663.ECP_0043 362663.ECP_1943 95 0 248 290
362663.ECP_0044 362663.ECP_2268 198 0 0 198
362663.ECP_0044 362663.ECP_0041 0 535 165 595
362663.ECP_0044 362663.ECP_2076 151 0 0 150
362663.ECP_0044 362663.ECP_2380 198 0 0 198
362663.ECP_0044 362663.ECP_2744 0 535 108 567
362663.ECP_0044 362663.ECP_1645 0 535 241 631
362663.ECP_0044 362663.ECP_1943 215 0 0 215
362663.ECP_0044 362663.ECP_3576 199 0 0 199
362663.ECP_0044 362663.ECP_2743 0 535 117 571
362663.ECP_0044 362663.ECP_2727 153 0 0 152
362663.ECP_0044 362663.ECP_1644 0 535 145 585
362663.ECP_0044 362663.ECP_0042 0 535 241 631
362663.ECP_0044 362663.ECP_0770 151 0 0 150
362663.ECP_0044 362663.ECP_2857 198 0 0 198
362663.ECP_0044 362663.ECP_4058 198 0 0 198
362663.ECP_0046 362663.ECP_0539 238 0 131 309
362663.ECP_0046 362663.ECP_0047 325 0 756 828
362663.ECP_0046 362663.ECP_2326 181 0 0 181
362663.ECP_0046 362663.ECP_1298 148 0 91 192
362663.ECP_0047 362663.ECP_0539 0 0 348 347
362663.ECP_0047 362663.ECP_3114 320 0 281 490
362663.ECP_0047 362663.ECP_0046 325 0 756 828
362663.ECP_0047 362663.ECP_1298 0 0 348 347
362663.ECP_0047 362663.ECP_3442 320 0 616 727
362663.ECP_0048 362663.ECP_4219 0 0 247 246
362663.ECP_0048 362663.ECP_3385 165 0 0 165
362663.ECP_0048 362663.ECP_0051 0 0 446 446
362663.ECP_0048 362663.ECP_2916 0 0 221 221
362663.ECP_0048 362663.ECP_2354 0 0 449 449
362663.ECP_0048 362663.ECP_2840 105 0 604 630
362663.ECP_0048 362663.ECP_1421 0 0 221 221
362663.ECP_0048 362663.ECP_1727 0 0 221 221
362663.ECP_0048 362663.ECP_1782 0 0 165 165
362663.ECP_0048 362663.ECP_4387 105 0 145 202
362663.ECP_0048 362663.ECP_2106 0 0 186 186
362663.ECP_0048 362663.ECP_2712 0 0 165 165
362663.ECP_0051 362663.ECP_4387 291 569 51 684
362663.ECP_0051 362663.ECP_2307 210 0 42 210
362663.ECP_0051 362663.ECP_4523 136 227 95 342
362663.ECP_0051 362663.ECP_2084 220 0 42 220
362663.ECP_0051 362663.ECP_2668 257 54 0 267
362663.ECP_0051 362663.ECP_3737 255 0 80 285
362663.ECP_0051 362663.ECP_3034 220 0 42 220
362663.ECP_0051 362663.ECP_3437 293 308 74 507
362663.ECP_0051 362663.ECP_4461 293 308 74 507
362663.ECP_0051 362663.ECP_4201 278 0 0 278
362663.ECP_0051 362663.ECP_0932 295 0 0 295
362663.ECP_0051 362663.ECP_3454 190 0 0 190
362663.ECP_0051 362663.ECP_2510 291 54 0 300
362663.ECP_0051 362663.ECP_3498 210 0 42 210
362663.ECP_0051 362663.ECP_2550 221 531 78 633
362663.ECP_0051 362663.ECP_2275 295 0 0 295
362663.ECP_0051 362663.ECP_0395 292 526 53 654
362663.ECP_0051 362663.ECP_3295 237 305 108 485
362663.ECP_0051 362663.ECP_2075 220 0 42 220
362663.ECP_0051 362663.ECP_3728 237 305 108 485
362663.ECP_0051 362663.ECP_2531 136 509 45 559
362663.ECP_0051 362663.ECP_1416 97 0 128 178
362663.ECP_0051 362663.ECP_1710 136 509 45 559
362663.ECP_0051 362663.ECP_1023 221 531 78 633
362663.ECP_0051 362663.ECP_2097 220 0 42 220
362663.ECP_0051 362663.ECP_4294 153 0 0 152
362663.ECP_0051 362663.ECP_0014 136 509 79 575
362663.ECP_0051 362663.ECP_2111 136 507 93 579
362663.ECP_0051 362663.ECP_0502 153 308 79 413
362663.ECP_0051 362663.ECP_0586 190 0 0 190
362663.ECP_0051 362663.ECP_0534 294 493 97 648
362663.ECP_0051 362663.ECP_0707 210 0 42 210
362663.ECP_0051 362663.ECP_3285 257 54 0 267
362663.ECP_0051 362663.ECP_3630 221 531 78 633
362663.ECP_0051 362663.ECP_0741 221 531 78 633
362663.ECP_0051 362663.ECP_0048 0 0 446 446
362663.ECP_0051 362663.ECP_3020 257 54 0 267
362663.ECP_0051 362663.ECP_2109 136 509 45 559
362663.ECP_0051 362663.ECP_4687 153 0 0 152
362663.ECP_0051 362663.ECP_3968 153 308 79 413
362663.ECP_0051 362663.ECP_2077 220 0 42 220
362663.ECP_0051 362663.ECP_2106 0 218 0 218
362663.ECP_0051 362663.ECP_3729 220 0 42 220
362663.ECP_0052 362663.ECP_0053 0 0 449 449
362663.ECP_0053 362663.ECP_3385 376 572 0 721
362663.ECP_0053 362663.ECP_4445 376 0 0 376
362663.ECP_0053 362663.ECP_3505 292 739 0 807
362663.ECP_0053 362663.ECP_4198 97 590 0 613
362663.ECP_0053 362663.ECP_2578 56 529 0 536
362663.ECP_0053 362663.ECP_0811 56 529 0 536
362663.ECP_0053 362663.ECP_1779 0 0 346 345
362663.ECP_0053 362663.ECP_3409 376 0 0 376
362663.ECP_0053 362663.ECP_3394 376 0 0 376
362663.ECP_0053 362663.ECP_3391 376 0 0 376
362663.ECP_0053 362663.ECP_4447 376 0 0 376
362663.ECP_0053 362663.ECP_2568 294 0 0 294
362663.ECP_0053 362663.ECP_0158 215 538 0 621
362663.ECP_0053 362663.ECP_0475 0 0 244 243
362663.ECP_0053 362663.ECP_3386 376 0 0 376
362663.ECP_0053 362663.ECP_3155 376 0 0 376
362663.ECP_0053 362663.ECP_3432 376 0 0 376
362663.ECP_0053 362663.ECP_3384 376 562 0 715
362663.ECP_0053 362663.ECP_3402 376 739 0 830
362663.ECP_0053 362663.ECP_0922 294 739 0 807
362663.ECP_0053 362663.ECP_1418 215 538 0 621
362663.ECP_0053 362663.ECP_3395 376 0 0 376
362663.ECP_0053 362663.ECP_2610 376 0 0 376
362663.ECP_0053 362663.ECP_2656 0 0 614 614
362663.ECP_0053 362663.ECP_0177 376 572 0 721
362663.ECP_0053 362663.ECP_3431 376 590 0 733
362663.ECP_0053 362663.ECP_0682 0 0 476 476
362663.ECP_0053 362663.ECP_1397 56 529 0 536
362663.ECP_0053 362663.ECP_3376 0 0 493 493
362663.ECP_0053 362663.ECP_0022 376 0 0 376
362663.ECP_0053 362663.ECP_3253 376 590 0 733
362663.ECP_0053 362663.ECP_3404 343 0 0 343
362663.ECP_0053 362663.ECP_3254 81 739 0 749
362663.ECP_0053 362663.ECP_3879 0 0 198 198
362663.ECP_0053 362663.ECP_3399 376 572 0 721
362663.ECP_0053 362663.ECP_3313 376 0 0 376
362663.ECP_0053 362663.ECP_3250 56 529 0 536
362663.ECP_0053 362663.ECP_0052 0 0 449 449
362663.ECP_0053 362663.ECP_3972 56 529 0 536
362663.ECP_0053 362663.ECP_3407 234 590 0 672
362663.ECP_0057 362663.ECP_0160 0 0 251 250
362663.ECP_0057 362663.ECP_0185 0 0 849 849
362663.ECP_0057 362663.ECP_3288 275 0 892 918
362663.ECP_0057 362663.ECP_0603 0 493 95 521
362663.ECP_0057 362663.ECP_3289 0 0 844 844
362663.ECP_0057 362663.ECP_1346 0 493 95 521
362663.ECP_0057 362663.ECP_3127 0 493 477 723
362663.ECP_0057 362663.ECP_0671 992 0 941 999
362663.ECP_0057 362663.ECP_2598 0 0 809 809
362663.ECP_0057 362663.ECP_3287 0 0 858 858
362663.ECP_0057 362663.ECP_2177 0 493 95 521
362663.ECP_0057 362663.ECP_4321 0 493 95 521
362663.ECP_0058 362663.ECP_0736 138 0 107 197
362663.ECP_0058 362663.ECP_0952 105 0 144 201
362663.ECP_0058 362663.ECP_0014 195 592 610 860
362663.ECP_0058 362663.ECP_2530 82 0 144 180
362663.ECP_0058 362663.ECP_2614 86 200 261 412
362663.ECP_0058 362663.ECP_0534 225 0 0 224
362663.ECP_0058 362663.ECP_1375 292 0 0 292
362663.ECP_0058 362663.ECP_1709 59 196 108 266
362663.ECP_0058 362663.ECP_4399 138 0 107 197
362663.ECP_0058 362663.ECP_2109 195 592 223 722
362663.ECP_0058 362663.ECP_1599 112 0 136 199
362663.ECP_0058 362663.ECP_1708 59 196 108 266
362663.ECP_0058 362663.ECP_1000 98 0 289 331
362663.ECP_0058 362663.ECP_0015 98 0 289 331
362663.ECP_0058 362663.ECP_2535 86 0 176 214
362663.ECP_0058 362663.ECP_0499 196 0 0 196
362663.ECP_0058 362663.ECP_2531 195 592 275 741
362663.ECP_0058 362663.ECP_2534 321 0 243 464
362663.ECP_0058 362663.ECP_1710 195 592 270 739
362663.ECP_0059 362663.ECP_2357 0 0 464 463
362663.ECP_0059 362663.ECP_3408 216 0 0 216
362663.ECP_0059 362663.ECP_3749 222 0 0 222
362663.ECP_0059 362663.ECP_1976 213 0 0 213
362663.ECP_0059 362663.ECP_4196 217 0 0 217
362663.ECP_0059 362663.ECP_2727 248 0 0 248
362663.ECP_0059 362663.ECP_2583 222 0 0 222
362663.ECP_0059 362663.ECP_0015 224 0 0 224
362663.ECP_0059 362663.ECP_2224 97 0 194 241
362663.ECP_0059 362663.ECP_0586 196 0 0 196
362663.ECP_0059 362663.ECP_0953 286 0 0 286
362663.ECP_0059 362663.ECP_1130 97 0 194 241
362663.ECP_0059 362663.ECP_1000 224 0 0 224
362663.ECP_0059 362663.ECP_4425 222 0 0 222
362663.ECP_0059 362663.ECP_3273 272 0 0 272
362663.ECP_0059 362663.ECP_3062 213 0 0 213
362663.ECP_0059 362663.ECP_3389 215 0 0 215
362663.ECP_0059 362663.ECP_3270 55 0 143 155
362663.ECP_0059 362663.ECP_1316 97 0 194 241
362663.ECP_0059 362663.ECP_4075 248 0 0 248
362663.ECP_0059 362663.ECP_0973 234 0 0 234
362663.ECP_0059 362663.ECP_3454 196 0 0 196
362663.ECP_0059 362663.ECP_4240 97 0 579 603
362663.ECP_0059 362663.ECP_3397 222 0 0 222
362663.ECP_0059 362663.ECP_3254 0 0 439 439
362663.ECP_0059 362663.ECP_1086 213 0 0 213
362663.ECP_0059 362663.ECP_3907 248 0 0 248
362663.ECP_0059 362663.ECP_3314 214 0 0 214
362663.ECP_0060 362663.ECP_3402 60 146 0 162
362663.ECP_0060 362663.ECP_1023 142 0 71 168
362663.ECP_0060 362663.ECP_3404 60 146 0 162
362663.ECP_0060 362663.ECP_3493 293 0 144 368
362663.ECP_0060 362663.ECP_3902 330 766 0 836
362663.ECP_0060 362663.ECP_0395 138 570 79 628
362663.ECP_0060 362663.ECP_3401 221 0 0 221
362663.ECP_0060 362663.ECP_4200 851 829 144 976
362663.ECP_0060 362663.ECP_3394 58 146 0 161
362663.ECP_0060 362663.ECP_3728 101 129 51 192
362663.ECP_0060 362663.ECP_4571 227 0 144 310
362663.ECP_0060 362663.ECP_2711 110 572 0 602
362663.ECP_0060 362663.ECP_3384 102 122 0 177
362663.ECP_0060 362663.ECP_2550 142 0 71 168
362663.ECP_0060 362663.ECP_3972 186 438 0 522
362663.ECP_0060 362663.ECP_1894 97 101 81 188
362663.ECP_0060 362663.ECP_2106 153 826 78 852
362663.ECP_0060 362663.ECP_0457 152 0 0 151
362663.ECP_0060 362663.ECP_0741 142 0 71 168
362663.ECP_0060 362663.ECP_2831 185 54 0 196
362663.ECP_0060 362663.ECP_3399 60 146 0 162
362663.ECP_0060 362663.ECP_0500 273 0 0 273
362663.ECP_0060 362663.ECP_3122 291 526 126 680
362663.ECP_0060 362663.ECP_4476 133 548 96 614
362663.ECP_0060 362663.ECP_1397 186 438 0 522
362663.ECP_0060 362663.ECP_3430 220 0 0 220
362663.ECP_0060 362663.ECP_2781 135 529 129 614
362663.ECP_0060 362663.ECP_1227 169 195 107 350
362663.ECP_0060 362663.ECP_0813 98 518 129 588
362663.ECP_0060 362663.ECP_2905 105 510 0 542
362663.ECP_0060 362663.ECP_0906 89 0 129 172
362663.ECP_0060 362663.ECP_3900 291 526 126 680
362663.ECP_0060 362663.ECP_0061 137 524 0 571
362663.ECP_0060 362663.ECP_1091 99 651 0 672
362663.ECP_0060 362663.ECP_3295 101 129 51 192
362663.ECP_0060 362663.ECP_1114 135 487 122 576
362663.ECP_0060 362663.ECP_3432 104 122 0 179
362663.ECP_0060 362663.ECP_1418 162 526 0 585
362663.ECP_0060 362663.ECP_1325 273 0 130 340
362663.ECP_0060 362663.ECP_3454 103 212 0 262
362663.ECP_0060 362663.ECP_3931 287 521 97 664
362663.ECP_0060 362663.ECP_1751 98 518 127 587
362663.ECP_0060 362663.ECP_1025 105 510 0 542
362663.ECP_0060 362663.ECP_3257 287 0 0 286
