protein1 protein2 experimental database textmining combined_score
1034809.SLUG_09270 1034809.SLUG_01550 258 0 0 258
1034809.SLUG_09270 1034809.SLUG_07000 181 0 0 181
1034809.SLUG_09270 1034809.SLUG_16720 181 0 0 181
1034809.SLUG_09270 1034809.SLUG_04050 181 0 0 181
1034809.SLUG_09270 1034809.SLUG_09450 219 0 0 219
1034809.SLUG_09270 1034809.SLUG_10460 219 0 0 219
1034809.SLUG_09270 1034809.SLUG_16650 203 0 0 203
1034809.SLUG_09270 1034809.SLUG_02190 219 0 0 219
1034809.SLUG_09270 1034809.SLUG_15490 259 0 0 258
1034809.SLUG_09270 1034809.SLUG_10480 260 0 0 260
1034809.SLUG_09270 1034809.SLUG_02150 181 0 0 181
1034809.SLUG_09270 1034809.SLUG_02200 203 0 0 203
1034809.SLUG_09320 1034809.SLUG_11190 0 0 151 150
1034809.SLUG_09320 1034809.SLUG_10840 0 0 151 150
1034809.SLUG_09320 1034809.SLUG_15790 0 0 151 150
1034809.SLUG_09320 1034809.SLUG_23990 0 0 567 567
1034809.SLUG_09320 1034809.SLUG_12510 193 0 0 193
1034809.SLUG_09320 1034809.SLUG_06030 0 0 151 150
1034809.SLUG_09330 1034809.SLUG_11700 155 0 0 154
1034809.SLUG_09340 1034809.SLUG_09830 0 0 244 243
1034809.SLUG_09340 1034809.SLUG_14860 0 0 196 196
1034809.SLUG_09380 1034809.SLUG_16840 152 0 0 151
1034809.SLUG_09380 1034809.SLUG_07290 190 0 0 190
1034809.SLUG_09380 1034809.SLUG_12090 153 0 0 152
1034809.SLUG_09380 1034809.SLUG_14310 190 0 0 190
1034809.SLUG_09380 1034809.SLUG_11160 160 0 0 159
1034809.SLUG_09390 1034809.SLUG_22640 0 0 200 200
1034809.SLUG_09400 1034809.SLUG_14400 227 0 0 226
1034809.SLUG_09400 1034809.SLUG_13620 227 0 0 226
1034809.SLUG_09400 1034809.SLUG_07950 192 0 0 192
1034809.SLUG_09400 1034809.SLUG_15950 161 0 0 161
1034809.SLUG_09400 1034809.SLUG_11470 152 0 0 151
1034809.SLUG_09400 1034809.SLUG_19350 156 0 0 155
1034809.SLUG_09400 1034809.SLUG_19560 160 0 0 159
1034809.SLUG_09400 1034809.SLUG_12050 224 0 0 224
1034809.SLUG_09400 1034809.SLUG_13150 162 0 0 161
1034809.SLUG_09400 1034809.SLUG_03510 156 0 0 155
1034809.SLUG_09400 1034809.SLUG_20360 227 0 0 226
1034809.SLUG_09400 1034809.SLUG_22650 229 0 0 228
1034809.SLUG_09400 1034809.SLUG_13530 220 0 0 220
1034809.SLUG_09400 1034809.SLUG_01420 152 0 0 151
1034809.SLUG_09400 1034809.SLUG_14290 189 0 0 189
1034809.SLUG_09400 1034809.SLUG_21640 156 0 0 155
1034809.SLUG_09400 1034809.SLUG_14340 160 0 0 159
1034809.SLUG_09400 1034809.SLUG_20190 158 0 0 157
1034809.SLUG_09400 1034809.SLUG_22820 154 0 0 153
1034809.SLUG_09400 1034809.SLUG_23670 210 0 655 715
1034809.SLUG_09400 1034809.SLUG_11700 180 0 0 179
1034809.SLUG_09400 1034809.SLUG_22680 206 0 0 206
1034809.SLUG_09400 1034809.SLUG_06960 220 0 0 220
1034809.SLUG_09400 1034809.SLUG_19200 160 0 0 159
1034809.SLUG_09400 1034809.SLUG_18790 154 0 0 153
1034809.SLUG_09400 1034809.SLUG_01960 160 0 0 159
1034809.SLUG_09400 1034809.SLUG_12960 227 0 0 226
1034809.SLUG_09400 1034809.SLUG_11800 220 0 0 220
1034809.SLUG_09400 1034809.SLUG_15190 262 0 0 262
1034809.SLUG_09400 1034809.SLUG_14480 213 0 0 213
1034809.SLUG_09400 1034809.SLUG_16700 154 0 0 153
1034809.SLUG_09400 1034809.SLUG_13050 175 0 0 175
1034809.SLUG_09400 1034809.SLUG_16980 155 0 0 154
1034809.SLUG_09400 1034809.SLUG_15620 210 0 244 377
1034809.SLUG_09400 1034809.SLUG_18660 182 0 0 181
1034809.SLUG_09400 1034809.SLUG_23970 227 0 0 226
1034809.SLUG_09400 1034809.SLUG_06400 161 0 0 161
1034809.SLUG_09400 1034809.SLUG_10130 161 0 0 161
1034809.SLUG_09400 1034809.SLUG_04740 156 0 0 155
1034809.SLUG_09400 1034809.SLUG_07240 156 0 0 155
1034809.SLUG_09400 1034809.SLUG_23660 206 0 0 206
1034809.SLUG_09400 1034809.SLUG_23510 227 0 0 226
1034809.SLUG_09400 1034809.SLUG_18670 160 0 0 159
1034809.SLUG_09400 1034809.SLUG_23960 227 0 0 226
1034809.SLUG_09400 1034809.SLUG_22640 220 0 0 220
1034809.SLUG_09400 1034809.SLUG_04230 156 0 0 155
1034809.SLUG_09400 1034809.SLUG_12090 213 0 0 213
1034809.SLUG_09400 1034809.SLUG_13210 160 0 0 159
1034809.SLUG_09400 1034809.SLUG_20860 161 0 0 161
1034809.SLUG_09400 1034809.SLUG_14820 161 0 0 161
1034809.SLUG_09400 1034809.SLUG_11060 224 0 0 224
1034809.SLUG_09400 1034809.SLUG_10730 161 0 0 161
1034809.SLUG_09400 1034809.SLUG_07360 154 0 0 153
1034809.SLUG_09400 1034809.SLUG_03110 160 0 0 159
1034809.SLUG_09400 1034809.SLUG_07810 193 0 0 193
1034809.SLUG_09400 1034809.SLUG_16860 158 0 0 157
1034809.SLUG_09400 1034809.SLUG_09840 220 0 0 220
1034809.SLUG_09400 1034809.SLUG_16550 162 0 0 161
1034809.SLUG_09420 1034809.SLUG_10930 153 0 0 152
1034809.SLUG_09420 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_09420 1034809.SLUG_22640 215 0 0 215
1034809.SLUG_09420 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_09420 1034809.SLUG_20590 259 0 0 258
1034809.SLUG_09420 1034809.SLUG_14770 173 0 0 173
1034809.SLUG_09420 1034809.SLUG_10300 173 0 0 173
1034809.SLUG_09420 1034809.SLUG_05760 213 0 346 463
1034809.SLUG_09420 1034809.SLUG_17140 192 0 0 192
1034809.SLUG_09420 1034809.SLUG_18190 0 0 224 224
1034809.SLUG_09420 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_09420 1034809.SLUG_01530 153 0 0 152
1034809.SLUG_09420 1034809.SLUG_12300 0 0 531 531
1034809.SLUG_09420 1034809.SLUG_17330 259 0 0 258
1034809.SLUG_09420 1034809.SLUG_22650 163 0 0 163
1034809.SLUG_09420 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_09430 1034809.SLUG_09830 0 0 618 618
1034809.SLUG_09430 1034809.SLUG_23080 161 0 0 161
1034809.SLUG_09440 1034809.SLUG_03180 0 0 262 262
1034809.SLUG_09450 1034809.SLUG_15650 221 0 0 221
1034809.SLUG_09450 1034809.SLUG_20250 162 0 148 255
1034809.SLUG_09450 1034809.SLUG_06610 153 0 0 152
1034809.SLUG_09450 1034809.SLUG_14400 50 352 0 358
1034809.SLUG_09450 1034809.SLUG_16160 159 0 0 158
1034809.SLUG_09450 1034809.SLUG_04510 151 0 0 150
1034809.SLUG_09450 1034809.SLUG_21990 0 0 244 243
1034809.SLUG_09450 1034809.SLUG_03880 226 0 0 225
1034809.SLUG_09450 1034809.SLUG_12060 162 0 0 161
1034809.SLUG_09450 1034809.SLUG_23520 183 0 0 183
1034809.SLUG_09450 1034809.SLUG_09270 219 0 0 219
1034809.SLUG_09450 1034809.SLUG_11920 162 0 0 161
1034809.SLUG_09450 1034809.SLUG_07000 159 0 0 158
1034809.SLUG_09450 1034809.SLUG_02150 159 0 0 158
1034809.SLUG_09450 1034809.SLUG_04430 101 0 118 173
1034809.SLUG_09450 1034809.SLUG_20360 50 352 0 358
1034809.SLUG_09450 1034809.SLUG_13620 50 352 0 358
1034809.SLUG_09450 1034809.SLUG_22950 183 0 0 183
1034809.SLUG_09450 1034809.SLUG_11060 154 0 0 153
1034809.SLUG_09450 1034809.SLUG_14270 156 0 0 155
1034809.SLUG_09450 1034809.SLUG_16640 101 0 118 173
1034809.SLUG_09450 1034809.SLUG_04050 159 0 0 158
1034809.SLUG_09450 1034809.SLUG_12200 159 0 0 158
1034809.SLUG_09450 1034809.SLUG_15560 222 0 0 222
1034809.SLUG_09450 1034809.SLUG_21110 132 0 87 173
1034809.SLUG_09450 1034809.SLUG_18840 156 0 0 155
1034809.SLUG_09450 1034809.SLUG_15490 190 0 0 190
1034809.SLUG_09450 1034809.SLUG_08920 153 0 0 152
1034809.SLUG_09450 1034809.SLUG_18890 93 0 149 195
1034809.SLUG_09450 1034809.SLUG_07370 50 0 146 154
1034809.SLUG_09450 1034809.SLUG_11530 162 0 0 161
1034809.SLUG_09450 1034809.SLUG_04550 132 0 87 173
1034809.SLUG_09450 1034809.SLUG_19100 225 0 0 224
1034809.SLUG_09450 1034809.SLUG_11160 227 0 0 226
1034809.SLUG_09450 1034809.SLUG_00750 132 0 87 173
1034809.SLUG_09450 1034809.SLUG_24320 151 0 0 150
1034809.SLUG_09450 1034809.SLUG_01760 159 0 0 158
1034809.SLUG_09450 1034809.SLUG_10570 156 0 0 155
1034809.SLUG_09450 1034809.SLUG_12960 50 352 0 358
1034809.SLUG_09450 1034809.SLUG_24290 159 0 0 158
1034809.SLUG_09450 1034809.SLUG_03460 159 0 0 158
1034809.SLUG_09450 1034809.SLUG_16720 159 0 0 158
1034809.SLUG_09450 1034809.SLUG_12050 154 0 0 153
1034809.SLUG_09450 1034809.SLUG_13820 159 0 0 158
1034809.SLUG_09450 1034809.SLUG_23170 153 0 0 152
1034809.SLUG_09450 1034809.SLUG_14360 209 0 0 209
1034809.SLUG_09450 1034809.SLUG_05410 151 0 0 150
1034809.SLUG_09450 1034809.SLUG_24150 153 0 0 152
1034809.SLUG_09450 1034809.SLUG_23980 154 0 0 153
1034809.SLUG_09450 1034809.SLUG_10290 154 0 0 153
1034809.SLUG_09450 1034809.SLUG_11940 159 0 0 158
1034809.SLUG_09450 1034809.SLUG_14060 125 0 125 201
1034809.SLUG_09450 1034809.SLUG_12320 151 0 0 150
1034809.SLUG_09450 1034809.SLUG_02180 159 0 0 158
1034809.SLUG_09460 1034809.SLUG_05610 185 0 0 185
1034809.SLUG_09460 1034809.SLUG_09750 185 0 0 185
1034809.SLUG_09460 1034809.SLUG_07950 306 0 0 306
1034809.SLUG_09460 1034809.SLUG_16910 305 0 383 552
1034809.SLUG_09460 1034809.SLUG_22650 310 0 0 309
1034809.SLUG_09460 1034809.SLUG_06950 224 0 0 224
1034809.SLUG_09460 1034809.SLUG_15900 228 0 665 730
1034809.SLUG_09460 1034809.SLUG_22710 353 0 655 767
1034809.SLUG_09460 1034809.SLUG_22640 305 0 0 305
1034809.SLUG_09460 1034809.SLUG_02440 185 0 0 185
1034809.SLUG_09460 1034809.SLUG_16300 305 0 0 305
1034809.SLUG_09460 1034809.SLUG_12510 193 0 0 193
1034809.SLUG_09470 1034809.SLUG_13260 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_22600 723 0 0 723
1034809.SLUG_09470 1034809.SLUG_16410 997 0 0 997
1034809.SLUG_09470 1034809.SLUG_13600 765 0 0 765
1034809.SLUG_09470 1034809.SLUG_14030 152 0 0 151
1034809.SLUG_09470 1034809.SLUG_09490 723 0 0 723
1034809.SLUG_09470 1034809.SLUG_22680 996 0 0 996
1034809.SLUG_09470 1034809.SLUG_07780 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_12470 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_12840 514 0 0 514
1034809.SLUG_09470 1034809.SLUG_16230 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_08020 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_22590 555 0 0 555
1034809.SLUG_09470 1034809.SLUG_14290 259 0 0 258
1034809.SLUG_09470 1034809.SLUG_07740 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_07850 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_22710 228 0 0 227
1034809.SLUG_09470 1034809.SLUG_17420 997 0 0 997
1034809.SLUG_09470 1034809.SLUG_07870 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_22650 259 0 0 258
1034809.SLUG_09470 1034809.SLUG_12480 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_12710 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_07830 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_09470 1034809.SLUG_00140 996 0 0 996
1034809.SLUG_09470 1034809.SLUG_13270 305 0 0 305
1034809.SLUG_09470 1034809.SLUG_07720 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_07930 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_23890 999 0 560 999
1034809.SLUG_09470 1034809.SLUG_07950 259 0 0 258
1034809.SLUG_09470 1034809.SLUG_20180 723 0 0 723
1034809.SLUG_09470 1034809.SLUG_16610 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_07680 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_07840 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_07920 998 0 0 998
1034809.SLUG_09470 1034809.SLUG_12730 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_24150 158 0 0 157
1034809.SLUG_09470 1034809.SLUG_16300 259 0 0 258
1034809.SLUG_09470 1034809.SLUG_07750 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_24410 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_15640 765 0 0 765
1034809.SLUG_09470 1034809.SLUG_07810 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_13830 723 0 0 723
1034809.SLUG_09470 1034809.SLUG_16380 844 0 0 844
1034809.SLUG_09470 1034809.SLUG_07710 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_07960 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_07800 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_20450 576 0 0 576
1034809.SLUG_09470 1034809.SLUG_22700 996 0 0 996
1034809.SLUG_09470 1034809.SLUG_12090 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_14820 221 0 0 221
1034809.SLUG_09470 1034809.SLUG_20860 221 0 0 221
1034809.SLUG_09470 1034809.SLUG_22610 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_16880 229 0 0 228
1034809.SLUG_09470 1034809.SLUG_16660 259 0 0 258
1034809.SLUG_09470 1034809.SLUG_15630 794 0 0 794
1034809.SLUG_09470 1034809.SLUG_22640 259 0 0 258
1034809.SLUG_09470 1034809.SLUG_10180 152 0 0 151
1034809.SLUG_09470 1034809.SLUG_07790 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_13360 997 0 0 997
1034809.SLUG_09470 1034809.SLUG_08010 997 0 0 997
1034809.SLUG_09470 1034809.SLUG_07690 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_16910 259 0 0 258
1034809.SLUG_09470 1034809.SLUG_07940 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_10130 221 0 0 221
1034809.SLUG_09470 1034809.SLUG_06400 221 0 0 221
1034809.SLUG_09470 1034809.SLUG_22690 989 0 0 989
1034809.SLUG_09470 1034809.SLUG_07880 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_07730 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_07700 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_22670 723 0 0 723
1034809.SLUG_09470 1034809.SLUG_23870 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_07820 997 0 0 997
1034809.SLUG_09470 1034809.SLUG_23070 996 0 0 996
1034809.SLUG_09470 1034809.SLUG_07760 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_22620 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_20480 997 0 0 997
1034809.SLUG_09470 1034809.SLUG_07770 997 0 0 997
1034809.SLUG_09470 1034809.SLUG_07860 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_16790 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_16580 999 0 0 999
1034809.SLUG_09470 1034809.SLUG_17790 229 0 0 228
1034809.SLUG_09480 1034809.SLUG_15170 0 0 607 607
1034809.SLUG_09480 1034809.SLUG_20590 159 0 0 158
1034809.SLUG_09480 1034809.SLUG_17330 159 0 0 158
1034809.SLUG_09480 1034809.SLUG_05940 155 0 0 154
1034809.SLUG_09480 1034809.SLUG_12510 193 0 0 193
1034809.SLUG_09490 1034809.SLUG_07770 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_07860 835 266 0 873
1034809.SLUG_09490 1034809.SLUG_16790 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_16580 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_23870 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_07820 469 241 0 579
1034809.SLUG_09490 1034809.SLUG_23070 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_22620 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_07760 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_09500 396 0 463 661
1034809.SLUG_09490 1034809.SLUG_07730 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_07700 838 0 0 838
1034809.SLUG_09490 1034809.SLUG_22690 305 0 0 305
1034809.SLUG_09490 1034809.SLUG_07880 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_07940 835 266 0 873
1034809.SLUG_09490 1034809.SLUG_08010 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_07690 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_15630 469 241 0 579
1034809.SLUG_09490 1034809.SLUG_07790 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_13360 305 0 0 305
1034809.SLUG_09490 1034809.SLUG_12090 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_22610 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_07960 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_07800 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_22700 305 0 0 305
1034809.SLUG_09490 1034809.SLUG_07710 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_15640 469 0 0 469
1034809.SLUG_09490 1034809.SLUG_07810 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_07750 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_24410 305 0 0 305
1034809.SLUG_09490 1034809.SLUG_07840 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_07920 259 0 0 258
1034809.SLUG_09490 1034809.SLUG_12730 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_16610 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_07680 835 266 0 873
1034809.SLUG_09490 1034809.SLUG_23890 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_07720 835 266 0 873
1034809.SLUG_09490 1034809.SLUG_07930 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_18420 305 0 0 305
1034809.SLUG_09490 1034809.SLUG_00140 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_07830 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_07870 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_17420 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_12480 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_12710 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_07740 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_07850 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_16230 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_08020 835 293 0 878
1034809.SLUG_09490 1034809.SLUG_12470 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_11600 185 0 0 185
1034809.SLUG_09490 1034809.SLUG_22680 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_07780 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_09470 723 0 0 723
1034809.SLUG_09490 1034809.SLUG_13600 469 0 0 469
1034809.SLUG_09490 1034809.SLUG_16410 835 0 0 835
1034809.SLUG_09490 1034809.SLUG_13260 835 0 0 835
1034809.SLUG_09500 1034809.SLUG_18670 140 0 96 189
1034809.SLUG_09500 1034809.SLUG_11800 262 0 0 262
1034809.SLUG_09500 1034809.SLUG_06210 212 0 0 212
1034809.SLUG_09500 1034809.SLUG_01960 125 0 153 227
1034809.SLUG_09500 1034809.SLUG_16860 194 0 0 194
1034809.SLUG_09500 1034809.SLUG_19200 140 0 96 189
1034809.SLUG_09500 1034809.SLUG_05040 219 0 0 219
1034809.SLUG_09500 1034809.SLUG_03110 140 0 96 189
1034809.SLUG_09500 1034809.SLUG_19560 140 0 96 189
1034809.SLUG_09500 1034809.SLUG_09490 396 0 463 661
1034809.SLUG_09500 1034809.SLUG_14340 140 0 96 189
1034809.SLUG_09500 1034809.SLUG_13210 140 0 96 189
1034809.SLUG_09510 1034809.SLUG_10110 0 0 634 634
1034809.SLUG_09510 1034809.SLUG_10080 109 0 534 567
1034809.SLUG_09510 1034809.SLUG_10090 0 0 623 623
1034809.SLUG_09520 1034809.SLUG_13050 153 0 0 152
1034809.SLUG_09520 1034809.SLUG_09090 158 0 156 258
1034809.SLUG_09520 1034809.SLUG_03210 158 0 197 294
1034809.SLUG_09520 1034809.SLUG_17330 228 0 152 317
1034809.SLUG_09520 1034809.SLUG_12290 152 0 0 151
1034809.SLUG_09520 1034809.SLUG_16830 140 415 267 599
1034809.SLUG_09520 1034809.SLUG_11530 213 0 0 213
1034809.SLUG_09520 1034809.SLUG_15560 191 0 0 191
1034809.SLUG_09520 1034809.SLUG_20590 228 0 152 317
1034809.SLUG_09530 1034809.SLUG_10470 154 0 0 153
1034809.SLUG_09540 1034809.SLUG_17980 209 0 365 476
1034809.SLUG_09540 1034809.SLUG_13310 151 0 0 150
1034809.SLUG_09540 1034809.SLUG_12390 228 0 0 227
1034809.SLUG_09540 1034809.SLUG_00020 158 0 0 157
1034809.SLUG_09540 1034809.SLUG_15170 0 0 437 437
1034809.SLUG_09540 1034809.SLUG_10300 229 0 0 228
1034809.SLUG_09540 1034809.SLUG_10180 156 0 0 155
1034809.SLUG_09540 1034809.SLUG_08200 225 0 0 224
1034809.SLUG_09540 1034809.SLUG_24150 163 0 0 163
1034809.SLUG_09540 1034809.SLUG_17960 209 0 379 487
1034809.SLUG_09540 1034809.SLUG_08210 225 0 0 224
1034809.SLUG_09540 1034809.SLUG_13750 259 0 0 258
1034809.SLUG_09540 1034809.SLUG_20230 209 0 0 209
1034809.SLUG_09540 1034809.SLUG_11980 265 0 385 528
1034809.SLUG_09540 1034809.SLUG_14020 209 0 0 209
1034809.SLUG_09540 1034809.SLUG_20270 228 0 0 227
1034809.SLUG_09540 1034809.SLUG_11920 186 0 0 186
1034809.SLUG_09540 1034809.SLUG_13460 191 0 0 191
1034809.SLUG_09540 1034809.SLUG_18750 259 0 0 258
1034809.SLUG_09540 1034809.SLUG_13770 0 0 377 377
1034809.SLUG_09540 1034809.SLUG_12060 209 0 0 209
1034809.SLUG_09540 1034809.SLUG_17260 220 0 0 220
1034809.SLUG_09540 1034809.SLUG_09130 155 0 0 154
1034809.SLUG_09540 1034809.SLUG_14030 156 0 0 155
1034809.SLUG_09540 1034809.SLUG_11450 155 0 0 154
1034809.SLUG_09540 1034809.SLUG_18980 223 0 0 223
1034809.SLUG_09550 1034809.SLUG_18820 220 0 0 220
1034809.SLUG_09550 1034809.SLUG_22990 180 0 0 179
1034809.SLUG_09550 1034809.SLUG_08200 261 0 0 261
1034809.SLUG_09550 1034809.SLUG_10780 220 0 0 220
1034809.SLUG_09550 1034809.SLUG_20260 209 0 0 209
1034809.SLUG_09550 1034809.SLUG_08210 261 0 0 261
1034809.SLUG_09550 1034809.SLUG_16960 260 0 0 260
1034809.SLUG_09550 1034809.SLUG_22440 193 0 0 193
1034809.SLUG_09550 1034809.SLUG_13050 357 0 0 357
1034809.SLUG_09570 1034809.SLUG_10300 0 0 266 266
1034809.SLUG_09570 1034809.SLUG_09600 996 959 633 999
1034809.SLUG_09570 1034809.SLUG_05610 208 0 147 295
1034809.SLUG_09570 1034809.SLUG_09630 996 959 662 999
1034809.SLUG_09570 1034809.SLUG_09590 996 959 632 999
1034809.SLUG_09570 1034809.SLUG_09750 208 0 147 295
1034809.SLUG_09570 1034809.SLUG_18120 162 130 0 239
1034809.SLUG_09570 1034809.SLUG_09610 996 959 645 999
1034809.SLUG_09570 1034809.SLUG_16410 0 0 152 151
1034809.SLUG_09570 1034809.SLUG_02440 208 0 147 295
1034809.SLUG_09570 1034809.SLUG_09580 991 994 646 999
1034809.SLUG_09570 1034809.SLUG_09640 996 959 640 999
1034809.SLUG_09570 1034809.SLUG_09620 996 959 662 999
1034809.SLUG_09580 1034809.SLUG_09640 991 959 463 999
1034809.SLUG_09580 1034809.SLUG_09620 991 959 437 999
1034809.SLUG_09580 1034809.SLUG_09610 991 959 463 999
1034809.SLUG_09580 1034809.SLUG_09570 991 994 646 999
1034809.SLUG_09580 1034809.SLUG_02440 289 0 0 288
1034809.SLUG_09580 1034809.SLUG_05610 289 0 0 288
1034809.SLUG_09580 1034809.SLUG_09630 991 959 0 999
1034809.SLUG_09580 1034809.SLUG_09590 719 959 524 994
1034809.SLUG_09580 1034809.SLUG_09750 289 0 0 288
1034809.SLUG_09580 1034809.SLUG_13310 110 109 0 173
1034809.SLUG_09580 1034809.SLUG_06070 159 0 0 158
1034809.SLUG_09580 1034809.SLUG_15960 156 0 0 155
1034809.SLUG_09580 1034809.SLUG_09600 991 959 0 999
1034809.SLUG_09590 1034809.SLUG_09570 996 959 632 999
1034809.SLUG_09590 1034809.SLUG_02440 164 0 0 163
1034809.SLUG_09590 1034809.SLUG_09610 996 959 628 999
1034809.SLUG_09590 1034809.SLUG_09600 996 959 652 999
1034809.SLUG_09590 1034809.SLUG_09580 719 959 524 994
1034809.SLUG_09590 1034809.SLUG_09750 164 0 0 163
1034809.SLUG_09590 1034809.SLUG_05610 152 0 0 151
1034809.SLUG_09590 1034809.SLUG_09630 994 959 420 999
1034809.SLUG_09590 1034809.SLUG_09620 991 959 0 999
1034809.SLUG_09590 1034809.SLUG_09640 996 959 525 999
1034809.SLUG_09600 1034809.SLUG_19310 220 0 0 220
1034809.SLUG_09600 1034809.SLUG_00750 152 0 0 151
1034809.SLUG_09600 1034809.SLUG_18240 228 0 0 227
1034809.SLUG_09600 1034809.SLUG_12320 218 0 0 218
1034809.SLUG_09600 1034809.SLUG_16170 226 0 103 276
1034809.SLUG_09600 1034809.SLUG_02440 183 0 0 183
1034809.SLUG_09600 1034809.SLUG_09570 996 959 633 999
1034809.SLUG_09600 1034809.SLUG_18820 228 0 0 227
1034809.SLUG_09600 1034809.SLUG_10780 228 0 0 227
1034809.SLUG_09600 1034809.SLUG_16180 226 0 103 276
1034809.SLUG_09600 1034809.SLUG_04550 152 0 0 151
1034809.SLUG_09600 1034809.SLUG_04030 228 0 0 227
1034809.SLUG_09600 1034809.SLUG_17290 221 0 0 221
1034809.SLUG_09600 1034809.SLUG_09630 996 959 0 999
1034809.SLUG_09600 1034809.SLUG_05610 183 0 0 183
1034809.SLUG_09600 1034809.SLUG_09750 183 0 0 183
1034809.SLUG_09600 1034809.SLUG_09590 996 959 652 999
1034809.SLUG_09600 1034809.SLUG_16710 220 0 0 220
1034809.SLUG_09600 1034809.SLUG_09580 991 959 0 999
1034809.SLUG_09600 1034809.SLUG_01810 220 0 0 220
1034809.SLUG_09600 1034809.SLUG_09610 996 975 649 999
1034809.SLUG_09600 1034809.SLUG_18980 127 0 96 177
1034809.SLUG_09600 1034809.SLUG_09640 996 967 625 999
1034809.SLUG_09600 1034809.SLUG_09620 996 967 425 999
1034809.SLUG_09600 1034809.SLUG_21110 152 0 0 151
1034809.SLUG_09610 1034809.SLUG_17750 222 0 0 222
